,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
374,https://dadosabertos.camara.leg.br/api/v2/deputados/66179,Norma Ayub,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,https://www.camara.leg.br/internet/deputado/bandep/66179.jpg,
375,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,Odair Cunha,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,
376,https://dadosabertos.camara.leg.br/api/v2/deputados/204498,Olival Marques,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,56,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg,
377,https://dadosabertos.camara.leg.br/api/v2/deputados/74399,Onyx Lorenzoni,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.leg.br/internet/deputado/bandep/74399.jpg,
378,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,5,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,
379,https://dadosabertos.camara.leg.br/api/v2/deputados/73463,Osmar Serraglio,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,https://www.camara.leg.br/internet/deputado/bandep/73463.jpg,
380,https://dadosabertos.camara.leg.br/api/v2/deputados/73692,Osmar Terra,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg,
381,https://dadosabertos.camara.leg.br/api/v2/deputados/204422,Ossesio Silva,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PE,56,https://www.camara.leg.br/internet/deputado/bandep/204422.jpg,
382,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,Otoni de Paula,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg,
383,https://dadosabertos.camara.leg.br/api/v2/deputados/204475,Ottaci Nascimento,21,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,RR,56,https://www.camara.leg.br/internet/deputado/bandep/204475.jpg,
384,https://dadosabertos.camara.leg.br/api/v2/deputados/204573,Otto Alencar Filho,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg,
385,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,Padre João,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,
386,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,Pastor Eurico,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,56,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg,
387,https://dadosabertos.camara.leg.br/api/v2/deputados/204570,Pastor Gil,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MA,56,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg,
388,https://dadosabertos.camara.leg.br/api/v2/deputados/204553,Pastor Sargento Isidório,0,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204553.jpg,
389,https://dadosabertos.camara.leg.br/api/v2/deputados/205535,Patricia Ferraz,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,AP,56,https://www.camara.leg.br/internet/deputado/bandep/205535.jpg,
390,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg,
391,https://dadosabertos.camara.leg.br/api/v2/deputados/204377,Paula Belmonte,1,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,DF,56,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg,
392,https://dadosabertos.camara.leg.br/api/v2/deputados/171617,Paulão,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AL,56,https://www.camara.leg.br/internet/deputado/bandep/171617.jpg,
393,https://dadosabertos.camara.leg.br/api/v2/deputados/141518,Paulinho da Força,21,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,SP,56,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg,
394,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,Paulo Abi-Ackel,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,56,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg,
395,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,Paulo Azi,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg,
396,https://dadosabertos.camara.leg.br/api/v2/deputados/204538,Paulo Bengtson,17,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PA,56,https://www.camara.leg.br/internet/deputado/bandep/204538.jpg,
397,https://dadosabertos.camara.leg.br/api/v2/deputados/193726,Paulo Eduardo Martins,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PR,56,https://www.camara.leg.br/internet/deputado/bandep/193726.jpg,
398,https://dadosabertos.camara.leg.br/api/v2/deputados/160517,Paulo Foletto,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,ES,56,https://www.camara.leg.br/internet/deputado/bandep/160517.jpg,
399,https://dadosabertos.camara.leg.br/api/v2/deputados/160558,Paulo Freire Costa,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg,
400,https://dadosabertos.camara.leg.br/api/v2/deputados/204461,Paulo Ganime,3,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204461.jpg,
401,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg,
402,https://dadosabertos.camara.leg.br/api/v2/deputados/74574,Paulo Magalhães,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg,
403,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,Paulo Pimenta,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg,
404,https://dadosabertos.camara.leg.br/api/v2/deputados/133968,Paulo Ramos,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/133968.jpg,
405,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg,
406,https://dadosabertos.camara.leg.br/api/v2/deputados/90201,Pedro Augusto Bezerra,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/90201.jpg,
407,https://dadosabertos.camara.leg.br/api/v2/deputados/215045,Pedro Augusto Palareti,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/215045.jpg,
408,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,Pedro Cunha Lima,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PB,56,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg,
409,https://dadosabertos.camara.leg.br/api/v2/deputados/122974,Pedro Lucas Fernandes,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,56,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg,
410,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,Pedro Lupion,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg,
411,https://dadosabertos.camara.leg.br/api/v2/deputados/122158,Pedro Paulo,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg,
412,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,56,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,
413,https://dadosabertos.camara.leg.br/api/v2/deputados/178844,Pedro Vilela,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AL,56,https://www.camara.leg.br/internet/deputado/bandep/178844.jpg,
414,https://dadosabertos.camara.leg.br/api/v2/deputados/204406,Pedro Westphalen,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg,
415,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,Perpétua Almeida,5,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,AC,56,https://www.camara.leg.br/internet/deputado/bandep/73943.jpg,
416,https://dadosabertos.camara.leg.br/api/v2/deputados/204524,Pinheirinho,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg,
417,https://dadosabertos.camara.leg.br/api/v2/deputados/204529,Policial Katia Sastre,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204529.jpg,
418,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,Pompeo de Mattos,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,56,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,
419,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,Pr. Marco Feliciano,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,
420,https://dadosabertos.camara.leg.br/api/v2/deputados/204390,Professor Alcides,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,56,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,
421,https://dadosabertos.camara.leg.br/api/v2/deputados/204383,Professor Israel Batista,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,DF,56,https://www.camara.leg.br/internet/deputado/bandep/204383.jpg,
422,https://dadosabertos.camara.leg.br/api/v2/deputados/204446,Professor Joziel,4,https://dadosabertos.camara.leg.br/api/v2/partidos/37907,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204446.jpg,
423,https://dadosabertos.camara.leg.br/api/v2/deputados/204565,Professora Dayane Pimentel,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204565.jpg,
424,https://dadosabertos.camara.leg.br/api/v2/deputados/160641,Professora Marcivania,5,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,AP,56,https://www.camara.leg.br/internet/deputado/bandep/160641.jpg,
425,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,56,https://www.camara.leg.br/internet/deputado/bandep/204467.jpg,
426,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,Rafael Motta,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RN,56,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,
427,https://dadosabertos.camara.leg.br/api/v2/deputados/204567,Raimundo Costa,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,
428,https://dadosabertos.camara.leg.br/api/v2/deputados/141523,Raul Henry,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PE,56,https://www.camara.leg.br/internet/deputado/bandep/141523.jpg,
429,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg,
430,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,56,https://www.camara.leg.br/internet/deputado/bandep/178925.jpg,
431,https://dadosabertos.camara.leg.br/api/v2/deputados/73801,Renildo Calheiros,5,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PE,56,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg,
432,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,Ricardo Barros,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg,
433,https://dadosabertos.camara.leg.br/api/v2/deputados/215042,Ricardo da Karol,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/215042.jpg,
434,https://dadosabertos.camara.leg.br/api/v2/deputados/204362,Ricardo Guidi,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,56,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg,
435,https://dadosabertos.camara.leg.br/api/v2/deputados/160655,Ricardo Izar,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/160655.jpg,
436,https://dadosabertos.camara.leg.br/api/v2/deputados/213274,Ricardo Silva,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SP,56,https://www.camara.leg.br/internet/deputado/bandep/213274.jpg,
437,https://dadosabertos.camara.leg.br/api/v2/deputados/178920,Ricardo Teobaldo,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PE,56,https://www.camara.leg.br/internet/deputado/bandep/178920.jpg,
438,https://dadosabertos.camara.leg.br/api/v2/deputados/204489,Robério Monteiro,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg,
439,https://dadosabertos.camara.leg.br/api/v2/deputados/152610,Roberto Alves,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/152610.jpg,
440,https://dadosabertos.camara.leg.br/api/v2/deputados/160653,Roberto de Lucena,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/160653.jpg,
441,https://dadosabertos.camara.leg.br/api/v2/deputados/204530,Rodrigo Agostinho,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204530.jpg,
442,https://dadosabertos.camara.leg.br/api/v2/deputados/204366,Rodrigo Coelho,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,SC,56,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg,
443,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,Rodrigo de Castro,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MG,56,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,
444,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg,
445,https://dadosabertos.camara.leg.br/api/v2/deputados/160651,Rogério Peninha Mendonça,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SC,56,https://www.camara.leg.br/internet/deputado/bandep/160651.jpg,
446,https://dadosabertos.camara.leg.br/api/v2/deputados/178861,Ronaldo Carletto,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,56,https://www.camara.leg.br/internet/deputado/bandep/178861.jpg,
447,https://dadosabertos.camara.leg.br/api/v2/deputados/122466,Ronaldo Martins,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,CE,56,https://www.camara.leg.br/internet/deputado/bandep/122466.jpg,
448,https://dadosabertos.camara.leg.br/api/v2/deputados/204525,Rosana Valle,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg,
449,https://dadosabertos.camara.leg.br/api/v2/deputados/178945,Rosangela Gomes,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg,
450,https://dadosabertos.camara.leg.br/api/v2/deputados/204357,Rose Modesto,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MS,56,https://www.camara.leg.br/internet/deputado/bandep/204357.jpg,
451,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,Rubens Bueno,1,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,PR,56,https://www.camara.leg.br/internet/deputado/bandep/73466.jpg,
452,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,56,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg,
453,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,Rubens Pereira Júnior,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,56,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,
454,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,Rui Falcão,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg,
455,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,Ruy Carneiro,12,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,
456,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,15,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,
457,https://dadosabertos.camara.leg.br/api/v2/deputados/178990,Samuel Moreira,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178990.jpg,
458,https://dadosabertos.camara.leg.br/api/v2/deputados/204416,Sanderson,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg,
459,https://dadosabertos.camara.leg.br/api/v2/deputados/160621,Sandro Alex,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/160621.jpg,
460,https://dadosabertos.camara.leg.br/api/v2/deputados/219599,Sargento Alexandre,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,SP,56,https://www.camara.leg.br/internet/deputado/bandep/219599.jpg,
461,https://dadosabertos.camara.leg.br/api/v2/deputados/204387,Sargento Fahur,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg,
462,https://dadosabertos.camara.leg.br/api/v2/deputados/178921,Sebastião Oliveira,0,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,PE,56,https://www.camara.leg.br/internet/deputado/bandep/178921.jpg,
463,https://dadosabertos.camara.leg.br/api/v2/deputados/73808,Sérgio Brito,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg,
464,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg,
465,https://dadosabertos.camara.leg.br/api/v2/deputados/204438,Sergio Toledo,18,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,AL,56,https://www.camara.leg.br/internet/deputado/bandep/204438.jpg,
466,https://dadosabertos.camara.leg.br/api/v2/deputados/204437,Severino Pessoa,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AL,56,https://www.camara.leg.br/internet/deputado/bandep/204437.jpg,
467,https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RR,56,https://www.camara.leg.br/internet/deputado/bandep/178961.jpg,
468,https://dadosabertos.camara.leg.br/api/v2/deputados/204557,Sidney Leite,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,56,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg,
469,https://dadosabertos.camara.leg.br/api/v2/deputados/74356,Silas Câmara,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AM,56,https://www.camara.leg.br/internet/deputado/bandep/74356.jpg,
470,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,Silvia Cristina,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RO,56,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,
471,https://dadosabertos.camara.leg.br/api/v2/deputados/204425,Silvio Costa Filho,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PE,56,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg,
472,https://dadosabertos.camara.leg.br/api/v2/deputados/178946,Soraya Santos,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,
473,https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg,
474,https://dadosabertos.camara.leg.br/api/v2/deputados/92776,Stefano Aguiar,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg,
475,https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,https://www.camara.leg.br/internet/deputado/bandep/177282.jpg,
476,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg,
477,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,Tadeu Alencar,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg,
478,https://dadosabertos.camara.leg.br/api/v2/deputados/204464,Talíria Petrone,15,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg,
479,https://dadosabertos.camara.leg.br/api/v2/deputados/178901,Tereza Cristina,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MS,56,https://www.camara.leg.br/internet/deputado/bandep/178901.jpg,
480,https://dadosabertos.camara.leg.br/api/v2/deputados/204466,Tereza Nelma,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AL,56,https://www.camara.leg.br/internet/deputado/bandep/204466.jpg,
481,https://dadosabertos.camara.leg.br/api/v2/deputados/219568,Tiago Andrino,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,TO,56,https://www.camara.leg.br/internet/deputado/bandep/219568.jpg,
482,https://dadosabertos.camara.leg.br/api/v2/deputados/143084,Tiago Dimas,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,TO,56,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg,
483,https://dadosabertos.camara.leg.br/api/v2/deputados/204519,Tiago Mitraud,3,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204519.jpg,
484,https://dadosabertos.camara.leg.br/api/v2/deputados/160976,Tiririca,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg,
485,https://dadosabertos.camara.leg.br/api/v2/deputados/197438,Tito,0,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,BA,56,https://www.camara.leg.br/internet/deputado/bandep/197438.jpg,
486,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,10,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,
487,https://dadosabertos.camara.leg.br/api/v2/deputados/157130,Túlio Gadêlha,19,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,PE,56,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg,
488,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,Uldurico Junior,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,BA,56,https://www.camara.leg.br/internet/deputado/bandep/178863.jpg,
489,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,Valmir Assunção,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg,
490,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,Vander Loubet,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,56,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg,
491,https://dadosabertos.camara.leg.br/api/v2/deputados/141553,Vanderlei Macris,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.leg.br/internet/deputado/bandep/141553.jpg,
492,https://dadosabertos.camara.leg.br/api/v2/deputados/204505,Vavá Martins,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PA,56,https://www.camara.leg.br/internet/deputado/bandep/204505.jpg,
493,https://dadosabertos.camara.leg.br/api/v2/deputados/204396,Vermelho,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg,
494,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg,
495,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,Vicentinho Júnior,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,56,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg,
496,https://dadosabertos.camara.leg.br/api/v2/deputados/204483,Vilson da Fetaemg,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204483.jpg,
497,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg,
498,https://dadosabertos.camara.leg.br/api/v2/deputados/204478,Vinicius Farah,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204478.jpg,
499,https://dadosabertos.camara.leg.br/api/v2/deputados/204532,Vinicius Poit,3,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204532.jpg,
500,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,Vitor Lippi,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,
501,https://dadosabertos.camara.leg.br/api/v2/deputados/215044,Vivi Reis,15,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,56,https://www.camara.leg.br/internet/deputado/bandep/215044.jpg,
502,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg,
